,name
8990,hypoglossal nerve
8991,corpus cavernosum
8992,quadriceps tendon
8993,ligament of orbit
8994,iliolumbar artery
8995,left adrenal vein
8996,secondary fissure
8997,hypophysial fossa
8998,pyloric sphincter
8999,left presubiculum
9000,cuneocuboid joint
9001,surface of kidney
9002,head of third rib
9003,muscle of forearm
9004,right archicortex
9005,stylohyoid muscle
9006,cell part cluster
9007,taenia mesocolica
9008,collateral sulcus
9009,right mesometrium
9010,cardiac sphincter
9011,pontine tegmentum
9012,olecranon process
9013,hollow tree organ
9014,fovea ethmoidalis
9015,crus of antihelix
9016,left limbic gyrus
9017,suprahyoid muscle
9018,ligament of wrist
9019,set of head veins
9020,third lumbar vein
9021,labyrinthine vein
9022,left uncal artery
9023,left frontal pole
9024,left gastric vein
9025,eminentia conchae
9026,right sural nerve
9027,head of sartorius
9028,infrahyoid muscle
9029,tectospinal tract
9030,choroidal fissure
9031,surface of uterus
9032,nerve to platysma
9033,pterygoid hamulus
9034,jugum sphenoidale
9035,hypoglossal canal
9036,internasal suture
9037,cardinal ligament
9038,Lisfranc ligament
9039,fastigial nucleus
9040,surface of insula
9041,right ulnar nerve
9042,habenular nucleus
9043,high-risk patient
9044,right mesosalpinx
9045,phalanx of finger
9046,right longissimus
9047,cupula of cochlea
9048,C4 vertebral body
9049,head of left ulna
9050,peritoneal serosa
9051,posterior clinoid
9052,left radial nerve
9053,palpebral fissure
9054,type III acromion
9055,cerebral cingulum
9056,nasociliary nerve
9057,nerve to gracilis
9058,perforator artery
9059,laryngeal saccule
9060,endopelvic fascia
9061,T8 vertebral body
9062,left basilic vein
9063,deep lingual vein
9064,tympanic membrane
9065,subscapular fossa
9066,C6 vertebral body
9067,muscle of pharynx
9068,compartment space
9069,wall of ventricle
9070,band of Giacomini
9071,female human body
9072,retrocecal recess
9073,T5 vertebral body
9074,anatomic sub-part
9075,rubrobulbar tract
9076,surface of spleen
9077,nerve to procerus
9078,patellar ligament
9079,serosa of jejunum
9080,left zona incerta
9081,skeletal ligament
9082,middle colic vein
9083,subclavian artery
9084,spinal dura mater
9085,corpus spongiosum
9086,wall of intestine
9087,head of first rib
9088,sympathetic trunk
9089,articularis genus
9090,masseteric fascia
9091,right portal vein
9092,antihelical fossa
9093,mucosa of jejunum
9094,cochlear aqueduct
9095,nerve to tragicus
9096,medulla oblongata
9097,extrahepatic duct
9098,T1 vertebral body
9099,left median nerve
9100,cervical ganglion
9101,coronary ligament
9102,thyroid cartilage
9103,vestibular nuclei
9104,acetabular labrum
9105,left facial nerve
9106,ligament of spine
9107,ramus of mandible
9108,L4 vertebral body
9109,zone of diaphragm
9110,lateral ventricle
9111,radial tuberosity
9112,posterior nucleus
9113,subanconeus bursa
9114,nerve to risorius
9115,right paleocortex
9116,surface of ureter
9117,nucleus of tectum
9118,set of lower ribs
9119,tubercle of femur
9120,portion of tissue
9121,head of long bone
9122,intercostal space
9123,left mental nerve
9124,segment of vagina
9125,cuneiform nucleus
9126,subfornical organ
9127,peritoneal recess
9128,supra-azygos area
9129,lumbosacral spine
9130,ligament of liver
9131,paranasal sinuses
9132,left iliac fascia
9133,subicular complex
9134,meningeal cluster
9135,right limbic lobe
9136,vomeronasal organ
9137,L5 vertebral body
9138,uterovesical fold
9139,supra-aortic area
9140,lateral malleolus
9141,thyrohyoid muscle
9142,ophthalmic artery
9143,set of cell parts
9144,perirectal region
9145,pelvirectal space
9146,lactiferous gland
9147,olivospinal tract
9148,zone of popliteus
9149,middle ear cavity
9150,set of neck veins
9151,infra-aortic area
9152,T9 vertebral body
9153,intercarpal joint
9154,first lumbar vein
9155,pelvic peritoneum
9156,alimentary system
9157,ansa peduncularis
9158,substance of lens
9159,buccinator muscle
9160,left hepatic duct
9161,angle of mandible
9162,mucosa of pylorus
9163,peroneal tubercle
9164,lateral lemniscus
9165,T7 vertebral body
9166,left insular vein
9167,medulla of kidney
9168,set of upper ribs
9169,serosa of stomach
9170,tubercle of tibia
9171,paraglottic space
9172,vein of brainstem
9173,mucosa of stomach
9174,septum pellucidum
9175,zone of flat bone
9176,right pleural sac
9177,tympanic ganglion
9178,left renal artery
9179,L2 vertebral body
9180,temporalis muscle
9181,lumbosacral trunk
9182,midthoracic spine
9183,left scleral vein
9184,left metathalamus
9185,medulla of culmen
9186,thoracic ganglion
9187,tract of neuraxis
9188,macula of utricle
9189,esophageal plexus
9190,frontal pole (fP)
9191,facial colliculus
9192,radiolunate joint
9193,nerve to splenius
9194,glomus choroideum
9195,stylomastoid vein
9196,layer of CA field
9197,eminentia scaphae
9198,umbilical fissure
9199,eponychium of toe
9200,prostatic utricle
9201,right radial vein
9202,sublingual artery
9203,T6 vertebral body
9204,supraorbital vein
9205,T4 vertebral body
9206,head of ninth rib
9207,scissura of liver
9208,respiratory tract
9209,semi-mobile joint
9210,dome of diaphragm
9211,pulmonary fissure
9212,left uterine tube
9213,left longus colli
9214,parathyroid gland
9215,rectouterine fold
9216,medulla of vermis
9217,lacertus fibrosis
9218,incisura tentorii
9219,cerebellar cortex
9220,hyaline cartilage
9221,tenia of thalamus
9222,pancreatic artery
9223,cunieform nucleus
9224,perivesical space
9225,paraduodenal fold
9226,tuberculum sellae
9227,mammelon of tooth
9228,mammillary artery
9229,cervical vertebra
9230,cerebral aqueduct
9231,chordae tendineae
9232,sigmoid mesocolon
9233,lamina terminalis
9234,left iliocostalis
9235,spinalis cervicis
9236,zone of diaphysis
9237,bones of shoulder
9238,peritoneal cavity
9239,left ovarian vein
9240,capsule of kidney
9241,intercostal nerve
9242,lentiform nucleus
9243,nucleus of origin
9244,exocrine pancreas
9245,left ulnar artery
9246,cardiopericardial
9247,infra-azygos area
9248,head of sixth rib
9249,humeroulnar joint
9250,semicircular duct
9251,incisive foramina
9252,mucosa of pharynx
9253,zone of epiphysis
9254,rubrospinal tract
9255,nerve to mentalis
9256,right optic nerve
9257,skin of third toe
9258,crus of diaphragm
9259,ligamentum flavum
9260,coccygeal segment
9261,surface of rectum
9262,zone of sartorius
9263,hyoglossus muscle
9264,sulcus of gingiva
9265,glans of clitoris
9266,lumen of appendix
9267,adductor tubercle
9268,orbital operculum
9269,stria of neuraxis
9270,male trunk proper
9271,segment of ureter
9272,filiform papillae
9273,vesicoprostaticus
9274,trochlea of talus
9275,nasolacrimal duct
9276,acoustic tubercle
9277,head of tenth rib
9278,skin of left knee
9279,follicle of ovary
9280,right vagus nerve
9281,intestinal mucosa
9282,left labium minus
9283,zone of long bone
9284,intrahepatic duct
9285,lobule of auricle
9286,mediastinal space
9287,tectobulbar tract
9288,episcleral artery
9289,body of calcaneus
9290,submedial nucleus
9291,subcoracoid bursa
9292,appendicular vein
9293,subclavius muscle
9294,left colic artery
9295,L1 vertebral body
9296,nerve to anconeus
9297,obturator foramen
9298,surface of cornea
9299,vertebral foramen
9300,island of Calleja
9301,sacrogenital fold
9302,cochlear ganglion
9303,content of pelvis
9304,head of popliteus
9305,vagal nerve tract
9306,right red nucleus
9307,diaphysis of ulna
9308,macula of saccule
9309,cartilage process
9310,frenulum of penis
9311,papilla of kidney
9312,left renal fascia
9313,habenular trigone
9314,fold of stapedius
9315,border of scapula
9316,piriform aperture
9317,right psoas minor
9318,quadriceps muscle
9319,nerve root proper
9320,tibial tuberosity
9321,lateral cuneiform
9322,left thigh proper
9323,hilum of neuraxis
9324,right teres major
9325,cavum trigeminale
9326,left frontal lobe
9327,right hemiscrotum
9328,piriformis fascia
9329,antitragus muscle
9330,left labium majus
9331,cuboid tuberosity
9332,T2 vertebral body
9333,anatomical cavity
9334,cricoid cartilage
9335,subacromial bursa
9336,laryngeal conduit
9337,frontal operculum
9338,T3 vertebral body
9339,nucleus accumbens
9340,pericardial vein
9341,vulval vestibule
9342,pararectal fossa
9343,region of mucosa
9344,cartilage tissue
9345,epiploic foramen
9346,segment of brain
9347,Brodmann area 16
9348,membranous layer
9349,medial malleolus
9350,lacrimal foramen
9351,crus of clitoris
9352,supracolic space
9353,reuniens nucleus
9354,left hemiscrotum
9355,triangular space
9356,surface of brain
9357,subcentral gyrus
9358,margin of tongue
9359,incisive papilla
9360,surface of tooth
9361,left mesometrium
9362,rectus abdominis
9363,popliteal artery
9364,prevesical space
9365,cortex of culmen
9366,third trochanter
9367,incisive foramen
9368,muscle of palate
9369,mucosa of ureter
9370,mucosa of rectum
9371,stria terminalis
9372,female body wall
9373,subphrenic space
9374,tail of pancreas
9375,spinalis capitis
9376,zone of acromion
9377,anatomical plane
9378,left psoas minor
9379,wall of duodenum
9380,chorionic villus
9381,digastric muscle
9382,acetabular notch
9383,zone of mandible
9384,radiate ligament
9385,Brodmann area 40
9386,subcostal artery
9387,ventral thalamus
9388,left teres minor
9389,iliac tuberosity
9390,Brodmann area 25
9391,atrial appendage
9392,cingulate sulcus
9393,internal oblique
9394,root of ganglion
9395,body of mandible
9396,lobule of insula
9397,left red nucleus
9398,head of pancreas
9399,enteric ganglion
9400,duodenal papilla
9401,cortex of vermis
9402,nonvisual retina
9403,Brodmann area 33
9404,anatomical space
9405,corpus medullare
9406,external capsule
9407,distal epiphysis
9408,tarsal navicular
9409,ventral pallidum
9410,grayson ligament
9411,iliopsoas groove
9412,nasofrontal vein
9413,right multifidus
9414,cribriform plate
9415,common bony limb
9416,hepatic scissura
9417,school age child
9418,vertebral artery
9419,pectineus muscle
9420,obturator artery
9421,lobule of vermis
9422,retropubic space
9423,infrahyoid bursa
9424,middle of rectum
9425,stroma of kidney
9426,base of appendix
9427,nucleus of brain
9428,subcallosal area
9429,portion of urine
9430,pharyngeal raphe
9431,vascular pedicle
9432,subhepatic space
9433,rami perforantes
9434,left vagus nerve
9435,ovarian ligament
9436,foramen spinosum
9437,tendon of soleus
9438,lactiferous duct
9439,ophthalmic nerve
9440,right knee joint
9441,zone of appendix
9442,lacrimal pathway
9443,lateral meniscus
9444,fourth ventricle
9445,infracolic space
9446,zone of ligament
9447,deep facial vein
9448,taenia omentalis
9449,free limb region
9450,sensory ganglion
9451,ileocolic artery
9452,laryngeal muscle
9453,vertex of cornea
9454,petrosal fossula
9455,lymphatic vessel
9456,brodmann area 52
9457,hamstring muscle
9458,tubercle of bone
9459,medial cuneiform
9460,mesocolic taenia
9461,pneumatized bone
9462,brodmann area 50
9463,thyroid tubercle
9464,Brodmann area 47
9465,arachnoid villus
9466,trochlea of bone
9467,iliopsoas fascia
9468,investing fascia
9469,splenius capitis
9470,calcaneal sulcus
9471,zone of duodenum
9472,juxtarenal aorta
9473,sphenoid lingula
9474,skeleton of hand
9475,margin of kidney
9476,mandibular torus
9477,splanchnic nerve
9478,pulmonary plexus
9479,presacral fascia
9480,chamber of globe
9481,common bile duct
9482,right basal vein
9483,left hippocampus
9484,left longissimus
9485,mediastinal vein
9486,opening of orbit
9487,prescalene space
9488,nucleus cuneatus
9489,cavity of uterus
9490,nucleus ambiguus
9491,peroneus tertius
9492,ostiomeatal unit
9493,epiphyseal plate
9494,umbilical fascia
9495,inferior patella
9496,hamstring tendon
9497,zone of hip bone
9498,pulmonary artery
9499,maxillary artery
9500,mandibular canal
9501,induseum griseum
9502,Brodmann area 39
9503,bronchial artery
9504,Brodmann area 43
9505,Brodmann area 22
9506,dentine of tooth
9507,cleland ligament
9508,spinal lemniscus
9509,orifice of skull
9510,anatomical valve
9511,right renal vein
9512,hepatocolic fold
9513,left mesosalpinx
9514,pre-optic artery
9515,anatomical point
9516,surface of organ
9517,muscle of thorax
9518,thoracic rotator
9519,process of organ
9520,right ulnar vein
9521,Brodmann area 34
9522,Brodmann area 21
9523,Brodmann area 35
9524,ansa of neuraxis
9525,left radial vein
9526,cavity of concha
9527,umbilical artery
9528,left psoas major
9529,hemiazygous vein
9530,subdeltoid bursa
9531,Brodmann area 41
9532,ventral striatum
9533,pharyngeal space
9534,right colic vein
9535,Brodmann area 26
9536,osseous skeleton
9537,abdominal cavity
9538,prepuce of penis
9539,aditus ad antrum
9540,Brodmann area 42
9541,left teres major
9542,intestinal gland
9543,closed epiphysis
9544,infrarenal aorta
9545,ligament of foot
9546,Brodmann area 31
9547,limitans nucleus
9548,prostatic stroma
9549,tendon of todaro
9550,medial lemniscus
9551,Brodmann area 17
9552,vastus lateralis
9553,lower hemithorax
9554,nerve to iliacus
9555,foramen of skull
9556,fundus of uterus
9557,vestibular nerve
9558,muscle of tongue
9559,Brodmann area 18
9560,radicular artery
9561,region of breast
9562,type IV acromion
9563,arcuate eminence
9564,Brodmann area 30
9565,spinal pia mater
9566,ileal epithelium
9567,thalamic complex
9568,Brodmann area 28
9569,head of gracilis
9570,left archicortex
9571,calcarine artery
9572,segment of aorta
9573,descending aorta
9574,trigeminal nerve
9575,accessory spleen
9576,auricular muscle
9577,choroid of globe
9578,body of clitoris
9579,peritoneal fluid
9580,rotator interval
9581,simple bony limb
9582,base of prostate
9583,upper hemithorax
9584,region of stroma
9585,left optic tract
9586,cervical rotator
9587,sublingual nerve
9588,cumulus oophorus
9589,left pleural sac
9590,lacrimal papilla
9591,Brodmann area 23
9592,Brodmann area 15
9593,cortex of kidney
9594,accessory breast
9595,Brodmann area 46
9596,scalenus minimus
9597,iliotibial tract
9598,lacrimal nucleus
9599,diaphysis proper
9600,internal capsule
9601,malar lymph node
9602,neck of pancreas
9603,serosa of uterus
9604,pancreatic islet
9605,supinator muscle
9606,anterior urethra
9607,supinator tunnel
9608,hemispheric vein
9609,ciliary ganglion
9610,right hemithorax
9611,anterior nucleus
9612,peripheral nerve
9613,surface of cecum
9614,surface of pinna
9615,tentorial artery
9616,ileocecal recess
9617,left sural nerve
9618,obturator fascia
9619,Brodmann area 38
9620,deltoid tubercle
9621,nerve to vocalis
9622,mylohyoid muscle
9623,surface of ovary
9624,glands of Littre
9625,circle of willis
9626,prepyriform area
9627,left male breast
9628,Brodmann area 36
9629,substantia nigra
9630,crest of maxilla
9631,serosa of rectum
9632,iliopsoas tendon
9633,parietal foramen
9634,condyle of femur
9635,intradural space
9636,ligament cluster
9637,crus of neuraxis
9638,conus medullaris
9639,sartorius muscle
9640,transverse sinus
9641,left pyramidalis
9642,column of fornix
9643,right brachialis
9644,right mesovarium
9645,left limbic lobe
9646,prostatic fascia
9647,set of testicles
9648,skin of left leg
9649,trapezius muscle
9650,calcarine sulcus
9651,Brodmann area 37
9652,rhomboid nucleus
9653,brodmann area 3b
9654,external oblique
9655,precentral gyrus
9656,sacroiliac joint
9657,microcirculation
9658,right subclavius
9659,Brodmann area 13
9660,Brodmann area 24
9661,ureteral orifice
9662,Brodmann area 29
9663,cochlear nucleus
9664,femoral triangle
9665,transverse colon
9666,band of neuraxis
9667,surface of ileum
9668,region of sclera
9669,fasciola cinerea
9670,mastoid air cell
9671,pulmonary lobule
9672,Brodmann area 45
9673,Brodmann area 10
9674,deep palmar arch
9675,segment of liver
9676,retrohyoid bursa
9677,cavernous artery
9678,sphenoidal crest
9679,zone of gracilis
9680,popliteus tendon
9681,lobar lymph node
9682,Brodmann area 11
9683,tympanic lamella
9684,popliteus muscle
9685,Brodmann area 19
9686,brodmann area 51
9687,sagittal stratum
9688,inner myometrium
9689,lobe of prostate
9690,occipital artery
9691,Brodmann area 14
9692,zone of prostate
9693,surface of liver
9694,cortex of insula
9695,olfactory sulcus
9696,zone of scaphoid
9697,nerve to nasalis
9698,Brodmann area 44
9699,ligament of hand
9700,plantaris muscle
9701,mandibular nerve
9702,ligament of limb
9703,portion of chyme
9704,jugular foramina
9705,biventral lobule
9706,zone of pancreas
9707,Brodmann area 20
9708,type II acromion
9709,left optic nerve
9710,pulmonary acinus
9711,left portal vein
9712,Brodmann area 32
9713,nucleus pulposus
9714,mucosa of larynx
9715,habenular sulcus
9716,paracolic gutter
9717,medullary cavity
9718,duodenal ampulla
9719,belly of deltoid
9720,brodmann area 3a
9721,liver parenchyma
9722,acetabular fossa
9723,annulus fibrosus
9724,region of tendon
9725,conjunctival sac
9726,left ulnar nerve
9727,left paleocortex
9728,predorsal bundle
9729,extremity artery
9730,lacrimal punctum
9731,fat pad of elbow
9732,supraoptic crest
9733,subscapular vein
9734,spine of scapula
9735,pharyngeal nerve
9736,limbus of cornea
9737,segment of colon
9738,occipital groove
9739,apex of prostate
9740,pterygoid plexus
9741,base of mandible
9742,semilunar hiatus
9743,popliteus hiatus
9744,sublime tubercle
9745,region of retina
9746,esophageal gland
9747,papillary muscle
9748,fifth metatarsal
9749,region of cornea
9750,rexed lamina XII
9751,cervix of uterus
9752,coracoid process
9753,medullary artery
9754,conjoined tendon
9755,intraoral region
9756,wall of appendix
9757,obturator groove
9758,submental artery
9759,false vocal cord
9760,tendon of finger
9761,zone of vertebra
9762,Brodmann area 12
9763,oculomotor nerve
9764,ankle retinacula
9765,popliteus recess
9766,descending colon
9767,foliate papillae
9768,Brodmann area 27
9769,suprarenal aorta
9770,zona orbicularis
9771,dilator of pupil
9772,ejaculatory duct
9773,utricular recess
9774,vallate papillae
9775,foramen petrosum
9776,segment of uncus
9777,segment of nerve
9778,nucleus gracilis
9779,lumen of jejunum
9780,pulley of finger
9781,lateral tubercle
9782,sublingual gland
9783,arterial anomaly
9784,mandibular notch
9785,canal of Huguier
9786,masseteric nerve
9787,pituitary region
9788,region of pleura
9789,sublingual space
9790,dorsum of tongue
9791,vestibular crest
9792,body of pancreas
9793,serosa of spleen
9794,masticator space
9795,fornix of vagina
9796,brodmann area 49
9797,nerve fasciculus
9798,carotid triangle
9799,pancreatic notch
9800,brodmann area 48
9801,subchondral bone
9802,tegmental nuclei
9803,foramen rotundum
9804,vestibular gland
9805,peroneal artery
9806,layer of cornea
9807,perineal muscle
9808,foramen nervosa
9809,serosa of cecum
9810,cingulate gyrus
9811,articular facet
9812,subcostal nerve
9813,juxtaoral organ
9814,taenia fornicis
9815,serosa of organ
9816,trabecular bone
9817,platysma muscle
9818,globus pallidus
9819,enamel of tooth
9820,neck of malleus
9821,lower extremity
9822,sacral vertebra
9823,brachial artery
9824,margin of liver
9825,systemic artery
9826,saphenous nerve
9827,ethmoidal bulla
9828,optic radiation
9829,left basal vein
9830,tendon of elbow
9831,primary fissure
9832,locus coeruleus
9833,body of scapula
9834,corpus striatum
9835,retrobulbar fat
9836,mylohyoid nerve
9837,conoid ligament
9838,thyropharyngeus
9839,back of abdomen
9840,thoracic cavity
9841,arachnoid mater
9842,abdominal aorta
9843,iliopubic tract
9844,axillary region
9845,hilum of kidney
9846,fornix of calyx
9847,tip of appendix
9848,acromion proper
9849,ecto-epithelium
9850,episcleral vein
9851,spring ligament
9852,vascular region
9853,infrahyoid neck
9854,anatomical fold
9855,set of rootlets
9856,nucleus of lens
9857,retroperitoneum
9858,proximal tendon
9859,portal scissura
9860,ependyma proper
9861,right popliteus
9862,Brodmann area 3
9863,nuchal ligament
9864,surface papilla
9865,zone of nasalis
9866,dorsal striatum
9867,visceral pleura
9868,male chest wall
9869,cavernous sinus
9870,gyrus of insula
9871,globose nucleus
9872,shaft of fibula
9873,pectoral muscle
9874,conus elasticus
9875,palmar ligament
9876,nail bed of toe
9877,laryngeal inlet
9878,body of sternum
9879,septum of organ
9880,interpubic disc
9881,prostate proper
9882,neck of scapula
9883,pituitary gland
9884,coccygeal nerve
9885,rexed lamina XI
9886,xiphoid process
9887,testicular vein
9888,mammillary body
9889,laryngeal joint
9890,portion of bile
9891,zone of maxilla
9892,zone of scapula
9893,left ulnar vein
9894,breast specimen
9895,lactating gland
9896,pyloric orifice
9897,foramen lacerum
9898,lumen of rectum
9899,suprahyoid neck
9900,pterygoid notch
9901,subgaleal space
9902,upper extremity
9903,skin of big toe
9904,midcarpal joint
9905,pontine nucleus
9906,serosa of colon
9907,nasal vestibule
9908,preschool child
9909,trochlear notch
9910,pterygoid fossa
9911,ascending aorta
9912,cavity of brain
9913,cricopharyngeus
9914,right ventricle
9915,right olecranon
9916,small intestine
9917,brachial plexus
9918,left knee joint
9919,female perineum
9920,temporal artery
9921,Rolandic cortex
9922,cerebral cortex
9923,sublingual fold
9924,wall of abdomen
9925,subclavian vein
9926,vesicovaginalis
9927,canal of Arnold
9928,olecranon bursa
9929,urinary bladder
9930,artery of penis
9931,left hemithorax
9932,tricuspid valve
9933,vein of Trolard
9934,prostatic sinus
9935,sacral ganglion
9936,lingular artery
9937,obturator nerve
9938,utricular nerve
9939,olfactory organ
9940,presplenic fold
9941,caudate nucleus
9942,lung parenchyma
9943,mucosa of ileum
9944,sagulum nucleus
9945,hilum of spleen
9946,Brodmann area 4
9947,superior eyelid
9948,zone of sternum
9949,mucosa of mouth
9950,cochlear branch
9951,renal corpuscle
9952,inferior eyelid
9953,right supinator
9954,squamous suture
9955,appendix proper
9956,muscle of thigh
9957,occipital sinus
9958,Brodmann area 9
9959,bony structures
9960,premotor cortex
9961,obturator canal
9962,piriform recess
9963,splenic pedicle
9964,filum terminale
9965,supinator crest
9966,type I acromion
9967,thoracic column
9968,Brodmann area 8
9969,base of cochlea
9970,muscle of trunk
9971,synthetic graft
9972,nasal turbinate
9973,procerus muscle
9974,region of thigh
9975,left brachialis
9976,free upper limb
9977,lymphoid tissue
9978,temporal fascia
9979,corona ciliaris
9980,extreme capsule
9981,trochlear nerve
9982,rectoperinealis
9983,prostatic gland
9984,sagittal suture
9985,septum of orbit
9986,midbrain tectum
9987,head of malleus
9988,cervical plexus
9989,palatine tonsil
9990,ambient cistern
9991,stapedius nerve
9992,seminal vesicle
9993,downstream duct
9994,popliteal fossa
9995,zygomatic nerve
9996,Brodmann area 6
9997,layer of retina
9998,duodenal recess
9999,left renal vein
10000,skeletal system
10001,zone of stomach
10002,sulcus limitans
10003,splenial artery
10004,pyramidal tract
10005,olfactory tract
10006,cornu of coccyx
10007,metacarpal bone
10008,olfactory nerve
10009,basal forebrain
10010,mastoid foramen
10011,coronary artery
10012,prefrontal vein
10013,gyrus uncinatus
10014,cartilage organ
10015,ascending colon
10016,foraminal plane
10017,renal subcortex
10018,Brodmann area 5
10019,right claustrum
10020,lingual foramen
10021,jugular foramen
10022,hepatic fissure
10023,Brodmann area 1
10024,cement of tooth
10025,presacral space
10026,right iliopsoas
10027,nerve to soleus
10028,gracilis muscle
10029,greater omentum
10030,trochlear ridge
10031,visceral artery
10032,modiolus muscle
10033,mentalis muscle
10034,left subclavius
10035,celiac ganglion
10036,Brodmann area 2
10037,fascia of thigh
10038,auditory cortex
10039,anatomical lobe
10040,lumen of ureter
10041,symphysis pubis
10042,left colic vein
10043,Achilles tendon
10044,tentorial nerve
10045,right sartorius
10046,occipital plane
10047,pleural fissure
10048,central nucleus
10049,wall of pylorus
10050,obturator crest
10051,serosa of liver
10052,ileocecal valve
10053,cerebellar vein
10054,right precuneus
10055,paraaortic body
10056,mucosal surface
10057,muscular artery
10058,body of stomach
10059,cavernous organ
10060,joint of finger
10061,lumbar ganglion
10062,prepyloric vein
10063,paranephric fat
10064,pelvic ganglion
10065,socket of tooth
10066,notch of spleen
10067,lambdoid suture
10068,bones of finger
10069,maxillary sinus
10070,olfactory gland
10071,serous membrane
10072,anconeus muscle
10073,fovea centralis
10074,peritoneal fold
10075,ciliary process
10076,organ component
10077,endo-epithelium
10078,dentate nucleus
10079,paranasal sinus
10080,pedicle of axis
10081,right neocortex
10082,hepatic flexure
10083,lacrimal artery
10084,left mesovarium
10085,saccular recess
10086,limen of insula
10087,right subiculum
10088,corpus callosum
10089,zone of patella
10090,body of maxilla
10091,segment of foot
10092,fascia of spine
10093,zone of deltoid
10094,paraglottic fat
10095,inferior rectum
10096,nucleus of Onuf
10097,pharyngeal vein
10098,third ventricle
10099,left multifidus
10100,process of bone
10101,pulmonary hilum
10102,lumbar vertebra
10103,mucosa of colon
10104,permanent tooth
10105,lobular segment
10106,ansa cervicalis
10107,right hemiliver
10108,mucosa of cecum
10109,shoulder girdle
10110,right trapezius
10111,omohyoid muscle
10112,splenic flexure
10113,tympanic plexus
10114,serosa of ileum
10115,Bartholins duct
10116,lymphatic chain
10117,cavitated organ
10118,tendon of thigh
10119,zone of ischium
10120,tragicus muscle
10121,circular sulcus
10122,vitreous stroma
10123,region of globe
10124,axillary artery
10125,macula cribrosa
10126,autonomic nerve
10127,joint component
10128,parietal pleura
10129,anatomical line
10130,accessory nerve
10131,cochlear recess
10132,conoid tubercle
10133,capsule of lens
10134,gastric foveola
10135,gland of larynx
10136,head of humerus
10137,masseter muscle
10138,zone of humerus
10139,segment of skin
10140,ovarian medulla
10141,free lower limb
10142,maxillary nerve
10143,base of patella
10144,peroneal tendon
10145,fasciolar gyrus
10146,eustachian tube
10147,right pectineus
10148,dorsal pallidum
10149,vastus medialis
10150,meso-epithelium
10151,upper lung zone
10152,deciduous tooth
10153,fimbriated fold
10154,oblique fissure
10155,margin of orbit
10156,arterial plexus
10157,sublingual vein
10158,right plantaris
10159,pancreatic duct
10160,visceral serosa
10161,apex of patella
10162,lower lung zone
10163,Brodmann area 7
10164,arterial system
10165,large intestine
10166,mandibular rami
10167,medial tubercle
10168,wall of stomach
10169,male human body
10170,rhombencephalon
10171,base of cranium
10172,vestibular area
10173,tonsillar fossa
10174,extensor muscle
10175,wall of jejunum
10176,neurohypophysis
10177,brachial fascia
10178,cardiac chamber
10179,semioval center
10180,segment of vein
10181,entorhinal area
10182,ductus reuniens
10183,medial meniscus
10184,set of arteries
10185,scala vestibuli
10186,esophageal vein
10187,tympanic sulcus
10188,muscle of hand
10189,genital system
10190,bronchial tree
10191,right clavicle
10192,ligament graft
10193,tensor tympani
10194,body of tongue
10195,angle of mouth
10196,synovial fluid
10197,muscle of head
10198,neural network
10199,superior fovea
10200,cisterna magna
10201,mcBurney point
10202,fibrocartilage
10203,immobile joint
10204,straight sinus
10205,buccal fat pad
10206,neck of radius
10207,rima vestibule
10208,hilum of ovary
10209,ovarian artery
10210,median nucleus
10211,pretectal area
10212,ovarian stroma
10213,region of knee
10214,crural cistern
10215,ileocecal fold
10216,spermatic cord
10217,wall of atrium
10218,endomyocardium
10219,feeding artery
10220,muscle of nose
10221,zone of kidney
10222,basilar sulcus
10223,tela choroidea
10224,set of ganglia
10225,pudendal cleft
10226,vitreous humor
10227,coronary sinus
10228,nasalis muscle
10229,torus tubarius
10230,medullary vein
10231,vertebral body
10232,lumen of cecum
10233,pudendal nerve
10234,alimentary air
10235,tract of brain
10236,zone of fibula
10237,cranial suture
10238,medial nucleus
10239,muscle of face
10240,irregular bone
10241,phalanx of toe
10242,penile urethra
10243,anterior plane
10244,pubovisceralis
10245,gastric bubble
10246,orbital cavity
10247,splenic artery
10248,olfactory bulb
10249,linear nucleus
10250,prosencephalon
10251,fibers of lens
10252,pulmonic valve
10253,umbilical vein
10254,ciliary muscle
10255,occipital vein
10256,female abdomen
10257,body of uterus
10258,right hip bone
10259,right pulvinar
10260,anterior chest
10261,parotid fascia
10262,muscle of iris
10263,iliacus muscle
10264,uterine artery
10265,mastoid region
10266,bone of pelvis
10267,arterial trunk
10268,sacral foramen
10269,zone of uterus
10270,lamina propria
10271,zygomatic bone
10272,lingual tonsil
10273,joint of skull
10274,anatomical set
10275,olfactory area
10276,fascia of neck
10277,thoracic inlet
10278,synovial bursa
10279,subdural space
10280,inguinal fossa
10281,mastoid antrum
10282,female urethra
10283,urethral crest
10284,corona radiata
10285,popliteal vein
10286,condylar canal
10287,right acromion
10288,moderator band
10289,right amygdala
10290,multiple ducts
10291,set of fingers
10292,cortex of lens
10293,left iliopsoas
10294,biliary system
10295,set of ureters
10296,left popliteus
10297,mitral annulus
10298,urinary system
10299,articular disc
10300,left olecranon
10301,linea quadrata
10302,ileocolic vein
10303,cardiac septum
10304,zone of artery
10305,left precuneus
10306,pulmonary vein
10307,bony labyrinth
10308,zone of soleus
10309,stroma of iris
10310,tympanic notch
10311,rectococcygeus
10312,left trapezius
10313,central sulcus
10314,bronchocentric
10315,maxillary vein
10316,apex of tongue
